,iteration,fold,model,accuracy,auc_roc,f1_score,recall,specificity,precision,negative_predictive_value,best_params
0,3,0,RandomForest,0.7394550958627649,0.6149969900710837,0.8328369804480125,0.9327146171693735,0.2972793629727936,0.752280701754386,0.6588235294117647,"{'max_depth': 40, 'n_estimators': 300}"
1,3,1,RandomForest,0.7316933638443935,0.6180316741969031,0.8259309662254114,0.9437376307605315,0.29232571763327475,0.7342718873735152,0.7148997134670487,"{'max_depth': None, 'n_estimators': 300}"
2,3,2,RandomForest,0.8003060443764346,0.666185566543505,0.8750897343862168,0.9493769470404985,0.38299418604651164,0.8115845539280959,0.7299168975069252,"{'max_depth': 40, 'n_estimators': 300}"
3,3,3,SVM,0.7724989535370448,0.6526687124785592,0.854270009384636,0.9108061749571184,0.39453125,0.8043423377934865,0.6181150550795593,"{'C': 50, 'kernel': 'rbf'}"
4,3,4,SVM,0.7791718946047679,0.671713489063656,0.8563656147986942,0.9456293181135476,0.3977976600137646,0.7825006214267959,0.761528326745718,"{'C': 50, 'kernel': 'rbf'}"
